Unnamed: 0,date,item,Description,Quantity,Unit Price,DISCOUNT,NET TOTAL
106420,07.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106421,10.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106423,11.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106424,14.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106426,17.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106427,26.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106428,13.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106429,23.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106430,26.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106431,29.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106432,30.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106433,31.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106435,13.04.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106436,26.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106437,03.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106438,05.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106439,11.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106441,22.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106442,06.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106443,11.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106444,19.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106445,20.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106446,04.05.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106447,10.05.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106448,10.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106449,11.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106450,21.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106451,03.10.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106452,12.10.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106453,28.10.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106454,19.11.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106455,20.11.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106456,01.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106457,23.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106458,27.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106459,29.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106460,31.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106461,08.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106462,16.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106463,19.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106464,22.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106465,27.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106466,29.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106467,30.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106468,24.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106469,25.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106470,28.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106471,05.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106472,12.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106473,20.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106474,27.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106475,11.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106476,19.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106477,23.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106478,25.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106479,27.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106480,04.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106481,06.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106482,13.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106483,16.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106484,17.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106485,29.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106486,23.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106487,01.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106488,09.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106489,16.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106490,21.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106491,23.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106492,08.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106493,18.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106494,23.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106496,04.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106497,13.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106498,16.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106499,03.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106500,09.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106501,24.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106502,08.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106503,18.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106504,23.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
106505,26.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,-0.0019,45.71
107284,04.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107285,12.04.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107286,23.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107292,13.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107294,25.10.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107308,11.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107316,27.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107326,16.12.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107327,20.12.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107351,11.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107352,20.01.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107355,13.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107356,12.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107357,30.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107359,14.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107370,25.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107376,01.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107388,26.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107410,05.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107411,15.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107412,06.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107417,28.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107419,14.10.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107431,15.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107437,04.10.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107461,19.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107463,27.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107464,23.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107465,05.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107467,17.10.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107468,03.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107470,16.01.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107474,19.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107480,13.06.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107528,16.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107535,21.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107541,09.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107552,25.12.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107556,26.12.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107566,09.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107569,03.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107573,13.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107581,16.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107591,26.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107611,09.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107612,13.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107626,13.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107639,11.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107645,31.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107651,08.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107653,15.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,8,15.24,-0.0019,121.9
107657,01.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107658,06.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
107695,30.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,-0.0019,60.95
108257,12.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108265,21.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108282,08.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108283,31.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108316,30.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108321,27.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108323,14.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108328,19.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108329,20.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108358,11.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108385,24.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108398,15.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108447,28.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108458,21.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,10,15.24,-0.0019,152.38
108510,26.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108513,02.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108519,13.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108535,03.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108538,14.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,10,15.24,-0.0019,152.38
108545,18.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108571,20.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,5,15.24,-0.0019,76.19
108735,06.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108760,01.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108761,17.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108762,19.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108779,16.09.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108845,27.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,6,15.24,-0.0019,91.43
108851,14.10.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,12,15.24,-0.0019,182.86
108856,17.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,18,15.24,-0.0019,274.29
109025,03.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109026,27.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109040,14.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109054,17.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109055,13.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109056,14.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109070,02.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,7,15.24,-0.0019,106.67
109149,06.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,9,15.24,-0.0019,137.14
109154,31.08.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,9,15.24,-0.0019,137.14
109162,08.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,9,15.24,-0.0019,137.14
109198,10.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,14,15.24,-0.0019,213.33
109201,08.10.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,14,15.24,-0.0019,213.33
110164,25.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,5.7181,9.52
110211,11.02.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110270,23.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110271,12.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110288,28.02.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110289,29.04.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110355,15.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110365,14.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110371,02.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110377,07.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110392,14.05.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110396,11.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110399,13.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110400,01.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.9481,14.29
110584,24.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,1.4281,55.24
110593,13.01.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4281,13.81
110603,24.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4281,13.81
110604,27.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4281,13.81
110619,12.11.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.9081,13.33
110638,11.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,3.8081,11.43
110687,22.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.6281,13.61
110689,25.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.6281,13.61
110693,25.07.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.6281,13.61
110694,14.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.6281,13.61
110743,17.10.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4981,13.74
110748,06.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4981,13.74
110879,26.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,1.2281,28.02
110904,28.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110905,15.01.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110910,13.03.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110911,08.07.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110918,13.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110919,28.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110930,02.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.3881,13.85
110982,16.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,1.4181,27.64
110987,01.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4181,13.82
110997,03.02.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,0.9481,28.57
111000,13.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4181,13.82
111010,28.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.4181,13.82
111016,01.03.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,3,15.24,1.4181,41.46
111031,19.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.1281,14.11
111064,09.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,4,15.24,0.2981,59.76
111068,11.03.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,0.2981,29.88
111080,01.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.2981,14.94
111131,30.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.2981,14.94
111221,09.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.0281,14.21
111231,08.11.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.0281,14.21
111245,28.09.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111246,04.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111247,26.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111253,18.04.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111254,30.08.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111267,13.06.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,0.7281,14.51
111270,21.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,0.7281,29.02
111299,31.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,2.0081,13.23
111335,20.04.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.5581,13.68
111407,17.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.6681,13.57
111456,20.01.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.1881,14.05
111465,01.11.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.1881,14.05
111495,06.08.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.5481,13.69
111515,15.04.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.2581,13.98
111523,12.09.24,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,2,15.24,1.2581,27.96
111577,11.12.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.5881,13.65
111617,08.11.22,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.1981,14.04
111653,05.12.23,SP-19-0191,SP KEYCHAIN   AGP-AK2700 - PCS,1,15.24,1.1981,14.04
